author,bookImage,bookname,classno,isbn,loanCnt,publication_year,publisher
월트디즈니이매지니어일동, http://image.aladin.co.kr/product/59/70/cover/8995585544_1.jpg,파란 코끼리를 꿈꾸라,325,8995585544,0,2005, 용오름
조너선기퍼드, https://bookthumb-phinf.pstatic.net/cover/073/034/07303405.jpg?type=m1&udate=20151012,블라인드사이드,320,9788965132509,0,2013, 아름다운사람들
이영희, http://image.aladin.co.kr/product/10/92/cover/8973271423_1.jpg,우리 시대의 삶과 나의 생각,340,8973271423,0,1998, 백산서당
하쿠호도생활종합연구소엮음, https://image.aladin.co.kr/product/0/44/cover/8981620016_1.gif,감각시대의 소비스타일,321,8981620016,0,1996, 시유시
박철주, http://image.aladin.co.kr/product/28/96/cover/8989286042_1.gif,시각장애인 체육,379,8989286042,0,2001, 한국시각장애인연합회
엄길청, http://image.aladin.co.kr/product/19/13/cover/8988285123_1.gif,생각을 바꾸어야 산다,325,8988285123,0,1998, 드림북스
박찬표저, http://image.aladin.co.kr/product/32/58/cover/8977781477_1.gif,한국의회정치와 민주주의,345,8977781477,0,2002, 오름
국립특수교육원[편],,청각장애학생 스마트러닝 수업모형 개발,379,9788960954076,0,2013, 국립특수교육원
책임연구원허선,,복지사각지대 빈곤아동가구 현황분석 및 복지서비스 욕구에 관한 연구,338,9788985648929,0,2014, 초록우산 어린이재단 아동복지연구소
경영학연구회편, https://bookthumb-phinf.pstatic.net/cover/015/955/01595523.jpg?type=m1&udate=20141129,(객관식) 경영학기출문제,325,8989756073,0,2007, 校書館
정형진저,,국제사법각론,361,9788994255408,0,2013, 책과세계
특수교육재활과학연구소저, http://image.aladin.co.kr/product/14/25/cover/8977942721_1.jpg,청각장애아 교육,379,8977942721,0,2003, 대구대학교출판부
롭판하스트레트, https://bookthumb-phinf.pstatic.net/cover/095/856/09585680.jpg?type=m1&udate=20160218,거꾸로 생각하기,325,9791185952208,0,2015, 카시오페아
홍상진, http://image.aladin.co.kr/product/806/43/cover/8989566525_1.jpg,"마케팅, 생각의 천장을 없애라",325,9788989566526,0,2010, 김앤김북스
이상희, https://bookthumb-phinf.pstatic.net/cover/062/474/06247483.jpg?type=m1&udate=20141122,다시 언론자유를 생각한다 =Freedom of speech revisited,342,9788935661534,0,2010, 한길사
채한태편저, http://image.aladin.co.kr/product/82/94/cover/8941407982_1.jpg,채한태 헌법=총론편/(The)constitutional law,362,8941407982,0,0, 박문각
편배지윤, https://bookthumb-phinf.pstatic.net/cover/087/021/08702129.jpg?type=m1&udate=20161223,(배지윤의) 아테나 유아교육과정,375,9791195408511,0,2015, 우리교과서
이유훈저, http://image.aladin.co.kr/product/45/23/cover/8982877126_1.gif,민속놀이를 이용한 유아 지각-운동 학습지도 프로그램,375,8982877126,0,2003, 교육과학사
장성준저, http://image.aladin.co.kr/product/51/75/cover/8989714621_1.gif,(서울시 및 각 시·도)9급 행정직 핵심종합문제집,350,8989714621,0,2005, 서원미디어
문윤희, http://image.aladin.co.kr/product/54/84/cover/8915039483_1.jpg,생각시작,375,8915039483,0,2005, 삼성출판사
정문길, https://bookthumb-phinf.pstatic.net/cover/001/149/00114930.jpg?type=m1&udate=20100111,"동아시아, 문제와 시각",309,8932007772,0,1995, 문학과지성사
왕이웨이, http://image.aladin.co.kr/product/8091/27/cover/8926396886_1.jpg,"중국, 그래도 중국",320,9788926396889,0,2016, 서울문화사
서재근, https://bookthumb-phinf.pstatic.net/cover/096/495/09649505.jpg?type=m1&udate=20180105,생각하는 늑대 타스케,325,9791195593132,0,2015, 휴먼큐브
김승호, https://bookthumb-phinf.pstatic.net/cover/095/664/09566456.jpg?type=m1&udate=20170114,"생각의 비밀 =김밥 파는 CEO, 부자의 탄생을 말하다 /Thoughts become things",325,9788997287093,922,2015, 황금사자
차오름, http://image.aladin.co.kr/product/27/67/cover/8976502191_1.gif,나는 어떻게 생각을 할 수 있을까?,400,8976502191,0,2001, 산하
조성화저, https://bookthumb-phinf.pstatic.net/cover/019/032/01903219.jpg?type=m1&udate=20130708,생각을 버리고 돌아오라,235,8985422537,0,1999, 기쁜소식사
대한예수교장로회총회교육개발원[편],,믿음쑥 생각쑥 재미있는 성경나라,235,8984900982,0,2003, 대한예수교장로회총회
따돌림사회연구모임권리교육팀, https://bookthumb-phinf.pstatic.net/cover/134/157/13415743.jpg?type=m1&udate=20180321,10대 언어보감 - 나를 이끌어주는 좋은 말 좋은 생각,0,9788994011790,0,2018, 마리북스
와시다고야타, http://image.aladin.co.kr/product/298/48/cover/8992433360_1.jpg,생각의 논쟁,104,9788992433365,0,2008, 스타북스
에밀리아노디마르코, http://image.aladin.co.kr/product/7928/31/cover/8974745135_1.jpg,대머리 아저씨를 이발할 수 있을까?,181,9788974745134,0,2016, 풀빛
김경식, http://image.aladin.co.kr/product/1968/36/cover/8992289472_1.jpg,인생의 절반쯤에 꼭 생각해 볼 것들,199,9788992289474,0,2012, 미래북
볼프강하르스, http://image.aladin.co.kr/product/44/88/cover/8989292115_1.gif,주차를 못하는 여자 하나만 생각하는 남자,182,8989292115,0,2004, 나노미디어
김영수저, https://bookthumb-phinf.pstatic.net/cover/000/928/00092825.jpg?type=m1&udate=20110916,건축 계획 각론,542,8987858057,0,1998, 서우
김충환, https://bookthumb-phinf.pstatic.net/cover/091/701/09170112.jpg?type=m1&udate=20150611,(최신) 임상미생물학,511,9788973866212,0,2015, KMS(고문사)
StanleyA.Gelfand, http://image.aladin.co.kr/product/5412/92/cover/8968662355_1.jpg,(언어치료인과 청각학도를 위한) 청각학개론,515,9788968662355,0,2015, 시그마프레스
성지한, https://bookthumb-phinf.pstatic.net/cover/015/319/01531903.jpg?type=m1&udate=20141122,한 가족 다섯 생각,598,8988388283,0,2005, 푸르름
곽영석, https://bookthumb-phinf.pstatic.net/cover/043/002/04300222.jpg?type=m1&udate=20150402,꼭두각시 인형의 눈물,812,9788970821429,0,2007, 미리내
원작자미상, https://image.aladin.co.kr/product/16639/42/cover/k592534369_1.jpg,(완판방각본) 유충렬전,813,9791155163689,0,2018, 보고사
심대평, http://image.aladin.co.kr/product/48/2/cover/8943101902_1.gif,길은 항상 새롭게 열린다,818,8943101902,0,2004, 동화출판사
장우석, https://bookthumb-phinf.pstatic.net/cover/095/951/09595108.jpg?type=m1&udate=20170802,키다리 아저씨의 산책 =행복에 대한 어느 샐러리맨의 명상록 /A daddy long-legs' walk,818,9791156221173,0,2015, 지식공감
김새움, https://bookthumb-phinf.pstatic.net/cover/061/906/06190671.jpg?type=m1&udate=20140903,나비의 각인 =Butterfly stamp,813,9788963215358,0,2009, 동아&발해
미샤슈바르츠만, https://bookthumb-phinf.pstatic.net/cover/001/335/00133515.jpg?type=m1&udate=20150106,"단락, 어떻게 읽고 쓸 것인가?",802,8987826074,0,1997, 예림기획
서천우, https://bookthumb-phinf.pstatic.net/cover/000/210/00021097.jpg?type=m1&udate=20130628,너와 난 천만번 생각해도 연인이 아닌게 분명해,811,8970341501,0,1995, 나라원
김태희,,(창의력과 표현력을 키워 주는) 생각 사다리,802,9788979599909,0,2007, 기탄출판
주민, https://bookthumb-phinf.pstatic.net/cover/000/963/00096377.jpg?type=m1&udate=20130628,아흔 아홉번 너를 생각하고도 백번째 너를 그리워 하는 나,811,8988388011,0,1998, 푸르름
이재인저, https://bookthumb-phinf.pstatic.net/cover/002/074/00207412.jpg?type=m1&udate=20141122,매체문학과 시각,809,8976264312,0,1999, 태학사
HidekiSonoda, http://image.aladin.co.kr/product/3621/47/cover/8968229635_1.jpg,(극장판 포켓몬스터 베스트위시) 신의 속도 게노세크트,833,9788968229633,0,2014, 대원씨아이
김남용, https://image.aladin.co.kr/product/17015/41/cover/k912534674_1.jpg,생각으로부터의 자유,0,9791189419011,0,2018, 토실이하늘
장용민,,무한 육면각체의 비밀,813,8943530161,0,1997, 둥지
아서헤일리,,비밀 각서,843,8973890026,0,1992, 밝은책
윤영섭, http://image.aladin.co.kr/product/1137/50/cover/8979693869_1.jpg,살며 생각하며,814,9788979693867,0,2011, 한누리미디어
허금미, https://bookthumb-phinf.pstatic.net/cover/014/644/01464424.jpg?type=m1&udate=20130704,(TV에세이)좋은 생각,814,8986429764,0,2004, 좋은생각 사람들
정두환역편,,신데렐라,747,8973180002,0,1992, 삼영서관
한자능력검정시험연구원저, http://image.aladin.co.kr/product/61/14/cover/8952304012_1.jpg,(시청각)한자검정 5급,711,8952304012,0,2006, 고시연구원
田中宏외, http://image.aladin.co.kr/product/21/98/cover/8987519325_1.gif,기억과 망각,909,8987519325,0,2000, 삼인
국립문화재연구소[편],,동남아시아의 불교조각 =(The) Buddhist sculptures of southeast Asia,629,9788963257792,0,2011, 국립문화재연구소
LoraS.Irish저, http://image.aladin.co.kr/product/9811/33/cover/k832535951_1.jpg,부조 조각의 정석,634,9791156102632,0,2016, 씨아이알
윌리엄J.미첼, https://bookthumb-phinf.pstatic.net/cover/019/946/01994673.jpg?type=m1&udate=20130708,디지털 이미지론=포스트포토그래픽 시대에서 시각적 진실/Digital image,667,8995725028,0,2005, 클라이닉스
아시아조각연구회[편],,한·일 현대조각의 비전 =2018 아시아조각연구회 기획초대전 /Vision of Korea·Japan contemporary sculpture,620,9788966241422,0,2018, 미술세계
캘리그라피이산, http://image.aladin.co.kr/product/9866/0/cover/k702535453_1.jpg,(이산의 손글씨로 읽는) 좋은 생각,640,9791160100044,0,2016, KSAM(한국표준협회미디어)
김용호, https://bookthumb-phinf.pstatic.net/cover/001/847/00184799.jpg?type=m1&udate=20141126,몸으로 생각한다,688,8937423677,0,1997, 민음사
이존국,,도설 중국 악무예술,685,9791186129111,0,2015, 토담미디어
집필·감수·협력가지와라고이치, https://bookthumb-phinf.pstatic.net/cover/078/481/07848144.jpg?type=m1&udate=20160415,삼각 함수의 세계,417,9788955378887,0,2014, 뉴턴코리아
최강신, http://image.aladin.co.kr/product/13084/39/cover/k622532992_1.jpg,우연에 가려진 세상,420,9791187601562,0,2018, MID(엠아이디)
가사키나가토, http://image.aladin.co.kr/product/13828/57/cover/k432532222_1.jpg,데이터 분석을 위한 SQL 레시피,5,9791162240601,0,2018, 한빛미디어
이부영선생님과1.2학년어린이.엮음, https://bookthumb-phinf.pstatic.net/cover/001/763/00176353.jpg?type=m1&udate=20130629,(생각을 키워주는)3.4학년 독후감 쓰기,29,8972231460,0,1999, 청솔출판사
김명균, http://image.aladin.co.kr/product/239/85/cover/8956385807_1.jpg,장서각 수집 필첩 해제,17,9788956385808,0,2008, 민속원
StevenLee, http://image.aladin.co.kr/product/439/60/cover/899336432x_1.jpg,(실전감각을 올리는) 포토샵 CS4 =Photoshop CS4,4,9788993364323,0,2009, 하눌
송상호, http://image.aladin.co.kr/product/296/62/cover/895906100x_1.jpg,문명 패러독스,1,9788959061006,0,2008, 인물과사상사
이태동,,열린 생각 열린 책읽기,29,8958560223,0,2004, 인디북
고대영, https://bookthumb-phinf.pstatic.net/cover/068/274/06827420.jpg?type=m1&udate=20170609,칭찬 먹으러 가요,813,9788955821970,847,2012, 길벗어린이
강신주, http://image.aladin.co.kr/product/872/83/cover/8958285346_2.jpg,철학이 필요한 시간,104,9788958285342,25,2011, 사계절출판사
제로니모스틸턴, https://bookthumb-phinf.pstatic.net/cover/069/678/06967807.jpg?type=m1&udate=20171117,(제로니모의) 환상모험,883,9788964808283,210,0, 이퍼블릭
송도수, https://bookthumb-phinf.pstatic.net/cover/067/376/06737628.jpg?type=m1&udate=20111006,(코믹 메이플스토리) 수학도둑,410,9788926391709,1158,0, 서울문화사
히가시노게이고, https://bookthumb-phinf.pstatic.net/cover/068/640/06864090.jpg?type=m1&udate=20130321,신참자,833,9788990982469,225,2012, 재인
송도수, https://bookthumb-phinf.pstatic.net/cover/068/077/06807749.jpg?type=m1&udate=20150731,코믹 메이플 스토리 수학도둑 26 - 국내 최초 수학논술만화,0,9788926391792,1121,2012, 서울문화사
송도수, https://bookthumb-phinf.pstatic.net/cover/066/901/06690121.jpg?type=m1&udate=20111202,코믹 메이플 스토리 수학도둑 23 - 국내 최초 수학논술만화,0,9788926391426,1202,2011, 서울문화사
제프키니, https://bookthumb-phinf.pstatic.net/cover/067/769/06776940.jpg?type=m1&udate=20161209,윔피 키드,843,9788965590262,874,0, 푸른날개
송도수, https://bookthumb-phinf.pstatic.net/cover/069/292/06929286.jpg?type=m1&udate=20170213,(코믹 메이플스토리) 수학도둑,410,9788926393581,1234,0, 서울문화사
송도수, https://bookthumb-phinf.pstatic.net/cover/068/630/06863051.jpg?type=m1&udate=20170208,(코믹 메이플스토리) 수학도둑,410,9788926391846,1241,0, 서울문화사
송도수, https://bookthumb-phinf.pstatic.net/cover/065/999/06599997.jpg?type=m1&udate=20110325,코믹 메이플 스토리 수학도둑 21 - 국내 최초 수학논술만화,0,9788926391211,1229,2011, 서울문화사
이근, http://image.aladin.co.kr/product/1149/75/cover/8930232442_2.jpg,Why? 영웅이야기,911,9788930232449,28,2011, 예림당
양창순, https://bookthumb-phinf.pstatic.net/cover/068/172/06817228.jpg?type=m1&udate=20160218,나는 까칠하게 살기로 했다,189,9788996746416,39,2012, 센추리원
은희경, http://image.aladin.co.kr/product/1715/87/cover/893643392x_2.jpg,태연한 인생,813,9788936433925,40,2012, 창비
송도수, https://bookthumb-phinf.pstatic.net/cover/067/744/06774493.jpg?type=m1&udate=20111129,코믹 메이플 스토리 수학도둑 25 - 국내 최초 수학논술만화,0,9788926391723,1136,2011, 서울문화사
우덕환, https://bookthumb-phinf.pstatic.net/cover/067/694/06769446.jpg?type=m1&udate=20150718,Why? 역사를 바꾼 사건,911,9788930232463,212,2011, 예림당
남인숙, http://image.aladin.co.kr/product/50/44/cover/8957575731_1.jpg,여자의 모든 인생은 20대에 결정 된다=Everything of women's life can be changed in her twenties,337,9788957575734,0,2004, 랜덤하우스중앙
고정욱, http://image.aladin.co.kr/product/54/46/cover/8990267528_2.jpg,"민우야, 넌 할 수 있어!",813,9788990267528,0,2005, 아이앤북
댄브라운, https://bookthumb-phinf.pstatic.net/cover/015/765/01576536.jpg?type=m1&udate=20130508,디지털 포트리스,843,9788957591239,0,2005, 대교베텔스만
가네시로카즈키, http://image.aladin.co.kr/product/388/49/cover/8937830078_1.jpg,"플라이, 대디, 플라이",833,9788937830075,0,2003, 대한교과서
최창륵, https://bookthumb-phinf.pstatic.net/cover/014/840/01484005.jpg?type=m1&udate=20130704,(만화로 보는)중국 신화,219,9788957362648,0,0, 가나출판사
박관희, http://image.aladin.co.kr/product/54/96/cover/8989646162_1.jpg,빡빡머리 엄마,813,9788989646167,0,2005, 낮은산
전동조, https://bookthumb-phinf.pstatic.net/cover/015/650/01565097.jpg?type=m1,묵향,813,9788972324447,0,0, 명상
손호경, http://image.aladin.co.kr/product/55/70/cover/8974147971_2.jpg,순대와 붕어빵,813,9788974147976,0,2005, 푸른나무
최정미, http://image.aladin.co.kr/product/58/83/cover/8989313643_2.jpg,부부로 산다는 것,591,9788989313649,0,2005, 위즈덤하우스
삼성문화재단, http://image.aladin.co.kr/product/61/8/cover/8901054698_1.jpg,바우하우스의 화가들,606,9788901054698,0,1996, 호암미술관
최창륵, https://bookthumb-phinf.pstatic.net/cover/015/162/01516284.jpg?type=m1&udate=20130704,(만화로 보는)중국 신화,219,9788957362662,0,0, 가나출판사
문승연, https://bookthumb-phinf.pstatic.net/cover/015/023/01502353.jpg?type=m1&udate=20130704,우리는 벌거숭이 화가,813,9788990025098,0,2005, 돌베개어린이
최창륵, https://bookthumb-phinf.pstatic.net/cover/015/015/01501574.jpg?type=m1&udate=20130704,(만화로 보는)중국 신화,219,9788957362655,0,0, 가나출판사
김나무, http://image.aladin.co.kr/product/57/15/cover/8954600026_2.jpg,춘악이,813,9788954600026,0,2005, 문학동네
스펜서존슨, http://image.aladin.co.kr/product/59/5/cover/8935206229_2.jpg,선택,199,9788935206223,0,2005, 청림출판
츠지히토나리, https://bookthumb-phinf.pstatic.net/cover/019/954/01995443.jpg?type=m1&udate=20141125,사랑 후에 오는 것들,833,9788973818709,0,2006, 소담출판사
허영만, https://bookthumb-phinf.pstatic.net/cover/062/691/06269121.jpg?type=m1&udate=20140219,식객,813,9788934915003,0,0, 김영사
이정숙, http://image.aladin.co.kr/product/55/16/cover/8988344995_1.jpg,말 잘하는 아이가 공부도 잘한다,802,9788988344996,0,2005, 나무생각
허영만, https://bookthumb-phinf.pstatic.net/cover/002/728/00272841.jpg?type=m1&udate=20150717,식객,813,9788934913443,0,0, 김영사
